name,datetime,conditions,description,icon
Ohio state,2015-02-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
Ohio state,2015-02-12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
Ohio state,2015-02-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow
Ohio state,2015-02-15,Clear,Clear conditions throughout the day.,snow
Ohio state,2015-02-16,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
Ohio state,2015-02-17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-02-18,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
Ohio state,2015-02-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-20,Partially cloudy,Becoming cloudy in the afternoon.,snow
Ohio state,2015-02-21,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow
Ohio state,2015-02-22,Overcast,Cloudy skies throughout the day.,snow
Ohio state,2015-02-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-02-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-02-28,Partially cloudy,Partly cloudy throughout the day.,snow
Ohio state,2015-03-01,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow
Ohio state,2015-03-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
Ohio state,2015-03-04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
Ohio state,2015-03-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-03-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-10,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-03-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-03-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
Ohio state,2015-03-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-20,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
Ohio state,2015-03-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-23,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain
Ohio state,2015-03-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
Ohio state,2015-03-26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-03-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-03-29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
Ohio state,2015-03-30,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
Ohio state,2015-03-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-01,Clear,Clear conditions throughout the day.,clear-day
Ohio state,2015-04-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-04-03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-04-04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
Ohio state,2015-04-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-04-07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-04-08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-04-09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-04-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
Ohio state,2015-04-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
Ohio state,2015-04-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-04-17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
Ohio state,2015-04-18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-04-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-04-20,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-04-21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain
Ohio state,2015-04-22,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
Ohio state,2015-04-23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-04-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-04-26,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
Ohio state,2015-04-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-28,Clear,Clear conditions throughout the day.,clear-day
Ohio state,2015-04-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-04-30,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
Ohio state,2015-05-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
Ohio state,2015-05-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
Ohio state,2015-05-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-05-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
Ohio state,2015-05-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-05-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
Ohio state,2015-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-05-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-05-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
Ohio state,2015-05-22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
Ohio state,2015-05-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-05-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-05-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-05-31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-06-01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-06-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
Ohio state,2015-06-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-06-09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
Ohio state,2015-06-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-06-13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-06-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-06-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-06-16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-06-17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
Ohio state,2015-06-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
Ohio state,2015-06-20,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-06-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
Ohio state,2015-06-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-06-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
Ohio state,2015-06-26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-06-27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-06-28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
Ohio state,2015-06-29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
Ohio state,2015-06-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-07-01,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain
Ohio state,2015-07-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
Ohio state,2015-07-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-07-08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
Ohio state,2015-07-09,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
Ohio state,2015-07-10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-07-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-07-13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-07-14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
Ohio state,2015-07-15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
Ohio state,2015-07-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
Ohio state,2015-07-18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
Ohio state,2015-07-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
Ohio state,2015-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
Ohio state,2015-07-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-24,Clear,Clear conditions throughout the day.,clear-day
Ohio state,2015-07-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
Ohio state,2015-07-26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
Ohio state,2015-07-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
