name,datetime,conditions,description,icon
DE,2000-05-09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-05-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-05-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-05-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-05-13,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain
DE,2000-05-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
DE,2000-05-15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-05-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-05-17,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain
DE,2000-05-18,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-05-19,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
DE,2000-05-20,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-05-21,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
DE,2000-05-22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-05-23,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
DE,2000-05-24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-05-25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-05-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-05-27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-05-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-05-29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-05-30,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-05-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
DE,2000-06-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-10,Clear,Clear conditions throughout the day.,clear-day
DE,2000-06-11,Clear,Clear conditions throughout the day.,clear-day
DE,2000-06-12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-06-13,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
DE,2000-06-14,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
DE,2000-06-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-06-16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-06-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-06-19,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
DE,2000-06-20,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-06-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-06-23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-06-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-06-26,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
DE,2000-06-27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
DE,2000-06-28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-06-29,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
DE,2000-06-30,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain
DE,2000-07-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
DE,2000-07-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-07-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-07-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-07-15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-07-16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-07-17,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
DE,2000-07-18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain
DE,2000-07-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
DE,2000-07-21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-07-22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-07-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-24,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
DE,2000-07-25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
DE,2000-07-26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
DE,2000-07-27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-07-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-07-29,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-07-30,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
DE,2000-07-31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-08-01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-08-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-08-04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-08-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-08-09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-08-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
DE,2000-08-13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-08-14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
DE,2000-08-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-08-18,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
DE,2000-08-19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-08-20,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-08-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-08-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
DE,2000-08-25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-08-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-08-28,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-08-29,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
DE,2000-08-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-08-31,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
DE,2000-09-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-02,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-09-03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-09-04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-09-05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-09-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-09-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-09-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-15,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain
DE,2000-09-16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-09-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-18,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-09-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
DE,2000-09-20,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-09-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-09-23,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
DE,2000-09-24,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-09-25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
DE,2000-09-26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
DE,2000-09-27,Clear,Clear conditions throughout the day.,clear-day
DE,2000-09-28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-09-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-09-30,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-10-03,Rain,Clear conditions throughout the day with early morning rain.,rain
DE,2000-10-04,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
DE,2000-10-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-10-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-10-09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-10-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-12,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-13,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-17,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-10-18,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
DE,2000-10-19,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-20,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-10-22,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-25,Clear,Clear conditions throughout the day.,clear-day
DE,2000-10-26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-10-27,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-10-28,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
DE,2000-10-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-10-31,Clear,Clear conditions throughout the day.,clear-day
DE,2000-11-01,Clear,Clear conditions throughout the day.,clear-day
DE,2000-11-02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-11-03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-11-04,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-11-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-06,Clear,Clear conditions throughout the day.,clear-day
DE,2000-11-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
DE,2000-11-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
DE,2000-11-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-13,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-11-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
DE,2000-11-15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-11-16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-11-17,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
DE,2000-11-18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-11-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-11-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-22,Clear,Clear conditions throughout the day.,clear-day
DE,2000-11-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-11-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
DE,2000-11-27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
DE,2000-11-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-11-29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
DE,2000-11-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-12-02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-12-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-08,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-12-09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-12-10,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
DE,2000-12-11,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-12-12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
DE,2000-12-13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-12-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
DE,2000-12-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-16,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
DE,2000-12-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
DE,2000-12-18,Clear,Clear conditions throughout the day.,clear-day
DE,2000-12-19,Overcast,Cloudy skies throughout the day.,cloudy
DE,2000-12-20,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain
DE,2000-12-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
DE,2000-12-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-25,Clear,Clear conditions throughout the day.,clear-day
DE,2000-12-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
DE,2000-12-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
DE,2000-12-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
DE,2000-12-30,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,rain
DE,2000-12-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-03,Overcast,Cloudy skies throughout the day.,cloudy
MD,2000-01-04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MD,2000-01-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-06,Clear,Clear conditions throughout the day.,clear-day
MD,2000-01-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-09,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
MD,2000-01-10,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MD,2000-01-11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MD,2000-01-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-13,Partially cloudy,Partly cloudy throughout the day.,wind
MD,2000-01-14,Partially cloudy,Partly cloudy throughout the day.,wind
MD,2000-01-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-16,Partially cloudy,Partly cloudy throughout the day.,wind
MD,2000-01-17,Partially cloudy,Partly cloudy throughout the day.,wind
MD,2000-01-18,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
MD,2000-01-19,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain
MD,2000-01-20,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain
MD,2000-01-21,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow
MD,2000-01-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-01-23,Overcast,Cloudy skies throughout the day.,cloudy
MD,2000-01-24,Overcast,Cloudy skies throughout the day.,cloudy
MD,2000-01-25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
MD,2000-01-26,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain
MD,2000-01-27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MD,2000-01-28,Clear,Clear conditions throughout the day.,clear-day
MD,2000-01-29,Clear,Clear conditions throughout the day.,clear-day
MD,2000-01-30,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow
MD,2000-01-31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
MD,2000-02-01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MD,2000-02-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-03,Overcast,Cloudy skies throughout the day.,cloudy
MD,2000-02-04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain
MD,2000-02-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MD,2000-02-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MD,2000-02-12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
MD,2000-02-13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
MD,2000-02-14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain
MD,2000-02-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MD,2000-02-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MD,2000-02-19,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MD,2000-02-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MD,2000-02-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-02-26,Overcast,Cloudy skies throughout the day.,cloudy
MD,2000-02-27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MD,2000-02-28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MD,2000-02-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MD,2000-03-02,Partially cloudy,Partly cloudy throughout the day.,wind
MD,2000-03-03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MD,2000-03-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MD,2000-03-06,Clear,Clear conditions throughout the day.,clear-day
MD,2000-03-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MD,2000-03-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MD,2000-03-13,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain
MD,2000-03-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-16,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MD,2000-03-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MD,2000-03-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-20,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MD,2000-03-21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MD,2000-03-22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MD,2000-03-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-24,Clear,Clear conditions throughout the day.,clear-day
MD,2000-03-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MD,2000-03-26,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain
MD,2000-03-27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MD,2000-03-28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MD,2000-03-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MD,2000-03-31,Clear,Clear conditions throughout the day.,clear-day
MD,2000-04-01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MD,2000-04-02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
